molecule,init_idx,traj[0] potential energy,traj[0] kinetic energy,traj[-1] potential energy,traj[-1] kinetic energy,total energy deviation (meV)
O2NO3C15NC4H16,7824,-33198.529771537986,1.7695305414864442,-33198.51055561673,1.752420030374517,2.1054101406599024
N4OC12N2C9H22,2544,-33142.418728939825,2.048742037607507,-33143.33141911827,2.9881103885852944,26.678172530456123
O3FBrNOC16N3C2H12,42440,-105793.99325488068,1.7216599076617813,-105794.97472922082,2.6970955541075488,-6.0386936946843495
Cl2O2C6NC8H19,2530,-45472.61556836614,1.6846316470837508,-45472.681624586316,1.7366032340027924,-14.084633257897439
Cl4O7C12H18,16668,-77182.1069971709,1.7402646069320973,-77181.75435029148,1.439097878944899,51.48015142833984
C7H8,12699,-7394.175707265217,0.7666681504913424,-7394.055935341578,0.6515600820457239,4.663855193256294
NC4H11,32793,-5820.031795621937,0.7972497188100374,-5820.392213282571,1.1530586024204557,-4.608777024061483
Cl2C6H4,33455,-31339.582287567708,0.5948392252409701,-31339.966337573656,0.9817625042315697,2.8732730409376517
OC3H6,40208,-5258.927123708168,0.5298961588765397,-5258.897855578979,0.5024060263772115,1.777996689639516
O3C2H4,26874,-8285.388151443056,0.471167349304967,-8285.643388426719,0.7291589333485494,2.7546003810062225
ONC2H7,15220,-5727.869653377112,0.5422428000137463,-5728.099354829296,0.7566752191410754,-15.269033056874992
BrC6H5,29237,-76354.13223428633,0.5948392252409702,-76353.88664717853,0.34798753196273985,-1.2645854819437474
NC5H5,27211,-6759.971850317598,0.5422428000137464,-6760.229792908713,0.8044205249367755,4.2351338088971735
OC3H8,15700,-5291.19347104845,0.5948392252409702,-5291.138606967876,0.5374491547773148,-2.525989889103464
OCNC3H9,193,-7837.547613881598,0.7666681504913424,-7837.262111027946,0.4929347304739606,11.76943363520766
N2C3H10,31102,-6256.721778073062,0.7666681504913423,-6256.944428339512,1.0097593523419763,20.440935400300898
C8NH7,24807,-9905.868435623497,0.7972497188100374,-9906.187642993396,1.1127803386362138,-3.676750072174828
I2C2H4,22184,-18347.027361870052,0.3772075200336526,-18347.026787998948,0.36944952570606715,-7.184123221622485
O2C4H10,24134,-8409.174249431779,0.7972497188100374,-8409.169321710158,0.8195701379577983,27.24814076756732
C3H4,29366,-3176.054854065545,0.3549066085604483,-3176.11722393575,0.4076008119345747,-9.675666831079234
Br2CH2,9630,-141162.9893456896,0.22912440985892563,-141163.0792680468,0.3211832518054996,2.1364847350899274
C2H2,34545,-2105.6605166629424,0.21889997587532573,-2105.6619366125633,0.22442678924107737,4.106863744885669
SNC4H11,4179,-16657.6740806776,0.8418674768714295,-16657.685849254114,0.8524221972611506,-1.213856123812973
O3C2NC2H7,34911,-11900.760172379905,0.7666681504913424,-11901.274501699241,1.278273767306301,-2.7237025212809574
Cl5C6H,49489,-68863.76618362768,0.5948392252409702,-68863.72320820425,0.555779928757612,3.916126958107391
ClC2H5,40468,-14681.512404055098,0.3772075200336526,-14681.499783374447,0.36532520620586667,0.7383668239076546
FC4H9,40641,-7015.5154859133545,0.6764882889325234,-7016.006106020574,1.1666326101294748,-0.47578602298004036
O3C3H6,43692,-9354.174162817226,0.5948392252409702,-9354.500368168232,0.9326041234662102,11.559547218245037
OH2,32081,-2081.0594456594813,0.18911523634127572,-2081.0240618738153,0.1520378316562133,-1.6936190189326406
Cl6C2,30080,-77220.92351726706,0.3772075200336526,-77220.96938988846,0.42365252848832574,0.5723870621754945
F2C2H4,14423,-7577.857168993075,0.3772075200336526,-7577.799848771688,0.3238376331096475,3.95033446370735
NCH5,28760,-2609.764109268051,0.35490660856044826,-2609.7728971016963,0.36636992447000766,2.6754822640595033
O2SC3H6,7313,-18145.029755539977,0.5948392252409702,-18145.07300621576,0.6184907382885882,-19.599162734915687
O2CNC3H9,44344,-9884.086369748384,0.7972497188100374,-9884.416212095566,1.1514902896995982,24.398223707264634
O3C2NC3H9,22229,-12970.866109486784,0.8651925363983506,-12971.031344697054,1.0033708288691274,-27.05691780010655
ONC4H11,18735,-7867.79222643983,0.8418674768714295,-7867.898914922371,0.9612317993006968,12.675839888670936
C2H4,45718,-2139.64339872381,0.25996196699014695,-2139.7110091310315,0.32667414020448704,-0.8982340070244899
OCN2C2H8,23881,-8273.80590527901,0.6764882889325236,-8273.777005202532,0.6891588477637635,41.570635309108205
C8NCH9,5875,-10976.34772974884,0.8676315033269025,-10976.491564710175,1.0188393641344093,7.372899473284122
C3H8,48228,-3243.7637023132224,0.5422428000137464,-3243.6175578861125,0.39961925255499653,3.5208796512685714
O4C4N4C9H24,35799,-28041.950635967027,1.8467082837147477,-28041.536285544145,1.4426830416741616,10.325180840822679
O6C10N3C7H23,40359,-34779.38822644525,2.0074771147822124,-34779.78657738931,2.4647573151526037,58.92925630427426
O3SC3N3C11H27,24423,-36425.52083920747,1.911764449115791,-36425.043166641415,1.4353691833203477,1.277300263981207
O4C4N4C6H18,45129,-24830.500253383023,1.4960622961698204,-24830.235651596013,1.2553165395584553,23.856030398765604
O6C5N4C7H20,14275,-31033.80579133322,1.7695305414864437,-31034.32448200339,2.2692168972182816,-19.004314440377534
O4C4N5C10H27,34423,-30619.228164543732,2.048742037607507,-30618.76475531002,1.6495710132007928,64.23820930381297
O4C3N4C9H24,6846,-27003.35303131945,1.8355914369469621,-27002.965603045,1.4770811391502274,28.91797665393714
O3NC14N5C6H24,50175,-36238.942088495416,2.157061903338684,-36238.315651462544,1.526100361369299,-4.5245090964392
O6C4N3C7H19,36580,-28488.064348106596,1.7054819029932735,-28488.617085368336,2.2638582497149793,5.639084983482201
O5C4N3C10H25,6426,-29650.622342562303,1.9036972054525976,-29651.729030352042,2.966431531581495,-43.95346360962127
O3NC6N4C8H21,96,-28472.007464271355,1.822024498198497,-28471.89573776759,1.743778085410795,33.48009097864724
O3C9N3C9H27,29172,-29737.074011207136,2.0939165815305567,-29737.555560189245,2.58231506532748,6.849501687775206
O5C4N3C6H17,46338,-25369.938568316036,1.4377992417385248,-25370.23581795975,1.743495976461637,8.44709100872576
O5C10N4C7H24,19337,-34241.01195303893,2.048742037607507,-34240.67632077237,1.7330069372432824,19.89716618941273
O4C3N3C9H23,20340,-25495.104222694805,1.7695305414864442,-25495.419085421643,2.0824081469984916,-1.9851213265673628
O4SC4N4C8H22,2994,-37808.16313663729,1.822024498198497,-37807.90193295449,1.5375041307114146,-23.316684686486955
O3SC3N3C7H19,3875,-32143.917877857377,1.4960622961698204,-32143.66846135617,1.2597164398237195,13.070644861746139
O3C3N4C11H28,42209,-27095.932266183776,2.0074771147822124,-27095.397185722595,1.4948308823287138,22.43422872810852
O4C17N4C6H26,30061,-38447.78306875021,2.325527949466798,-38448.204508440365,2.792399556325103,45.43191669943303
O5C4N3C9H23,46280,-28582.954839837887,1.8355914369469621,-28582.79840659575,1.63192374033681,-47.23445447347441
O3NC6N4C8H23,11496,-28504.97628190731,1.8467082837147475,-28504.32613655768,1.1913520925818684,-5.210841502617081
O4C3N3C9H21,11510,-25460.517951344762,1.7216599076617813,-25461.248094453273,2.4431799681412527,-8.62304803184366
O4C4N4C8H20,12008,-26938.360103312127,1.7216599076617813,-26938.05646237715,1.4280205984311876,10.001625747569909
O3C3N3C11H25,14896,-25555.85689943741,1.8467082837147477,-25555.57296450863,1.5707710289003922,7.997673966542163
O5SC4N3C8H21,36883,-38349.35193833416,1.7695305414864442,-38348.88666422464,1.315797887891406,11.54145592126321
O4SC4N4C7H20,41561,-36736.31496411653,1.7216599076617813,-36737.17001166699,2.528782161701806,-47.92529641952847
O3C9N3C6H21,48500,-26526.62580456806,1.769530541486444,-26527.19725619988,2.3416341079971597,0.6519346888065325
O6C4N3C8H21,42898,-29557.85557580649,1.7695305414864442,-29559.022503414726,2.9287615344822857,-7.696615238371063
O3NC6N4C6H19,14539,-26364.23981497914,1.705481902993273,-26363.66892325352,1.1671304144374217,32.540237063000134
O3SC11N4C6H22,12178,-40945.01086377435,1.9036972054525976,-40946.26759847434,3.1919267965267415,31.494891081994993
O3SC3N4C9H24,35079,-35792.128244353444,1.8355914369469621,-35791.779198320495,1.4910495987820522,4.50419478034636
O6C4N3C6H17,41291,-27419.836609011756,1.4960622961698204,-27419.71121519209,1.3473560579006914,-23.312418601544316
O3C9N3C8H25,14593,-28667.192664332673,1.911764449115791,-28667.82079544552,2.5497620435773958,9.866481614525302
O3C3N4C12H30,37154,-28163.40017728883,2.108560402986415,-28164.113379733313,2.8379911464455065,16.228298977137623
O5C5N6C9H26,33912,-34141.215471261836,2.0939165815305567,-34141.81336597557,2.7275180493825957,35.7067541173639
O4C9N3C7H23,19372,-29646.809605482857,1.8574809032964208,-29646.54627073161,1.5997055398275535,5.559387778446334
O3C9N3C8H23,36485,-28636.216808835652,1.8574809032964206,-28635.783678505133,1.4422290131920206,17.8784404140222
O3C11N4C9H28,8915,-33322.257732213286,2.242031890796809,-33321.973576646495,1.9367013226436776,-21.175001362010004
O4C9N3C5H19,14150,-27504.089141280714,1.721659907661781,-27504.692591836647,2.3259596162612906,0.8491526660849846
O6C5N4C6H18,44539,-29963.848640122502,1.705481902993273,-29964.40503743877,2.262159791528388,0.2805722664163124
O3SC11N4C8H26,16383,-43085.75249428182,2.157061903338684,-43086.76894285212,3.2203716646725913,46.86119103142738
O5C4N3C7H19,13893,-26441.97622059714,1.6846316470837508,-26441.81146905929,1.503658991869078,-16.221117366529867
O5C4N4C6H18,7884,-26877.27926390973,1.6172746111629053,-26877.695865068014,2.0081583268996672,-25.71744254648678
O3SC3N4C11H28,5062,-37933.14606588592,2.048742037607507,-37932.68981928089,1.6134818417403602,20.986409167608855
O5C4N4C7H20,47133,-27947.16160964496,1.7216599076617813,-27947.853218854158,2.429069418279106,15.800301420419549
O3NC6N4C5H17,5206,-25293.59303475909,1.4960622961698207,-25293.539709325425,1.4661667883919474,23.429925888213134
O5SC4N3C7H19,27245,-37278.94137174806,1.7054819029932735,-37278.68522441071,1.441217377581833,-8.117188058026192
O5C9N3C6H21,4781,-30624.214058752634,1.8355914369469621,-30623.720378375347,1.3277206729850444,-14.190386676310673
O3C3N3C8H21,36106,-22375.576734506678,1.6846316470837508,-22375.845313144946,1.9500903427703138,-3.1199425830152894
COC8NC3FC4FCONC3NCOCFH22,4684,-41959.77592019313,2.157061903338684,-41960.43072397621,2.8146114642014677,2.7457777818988838
C3NCOCNC9FC2NC5NC3OH29,16318,-38154.40719100751,2.3788162843025167,-38155.82697989307,3.801539348414732,2.9341785507166485
C7OCOC3NC9ONC2NC5NSNC4H39,42763,-57237.24176743498,3.031164768605524,-57238.68786917946,4.494984647363671,17.718134270833463
OCNC9N2C6ClC6FC2FC3NH17,48731,-54265.05925128272,2.1085604029864156,-54266.8597490707,3.9156831401561476,6.624949186869067
C3NCSC2ONC6N2C3NCOC4SH27,16684,-54416.814143236894,2.2950245599111256,-54418.445942855564,3.929940407632502,3.1162290490285294
C7NCNC2NC8NC3ONC2ONC2H28,36736,-39438.8606661786,2.4102270660343272,-39440.81999015676,4.3394574058859305,-30.093638303856807
COCOC22NCH29,7715,-31999.97647632237,2.325527949466798,-32001.296631760826,3.6278029729772556,-17.880414948033607
C2NC4NC3NCNC3NCOC6F3C5NC6NCNH33,11840,-55872.77796726833,2.9679350244356746,-55874.396082999614,4.7049462927768575,118.89553705744137
